"cod","ies","uf","categoria","cpc_metrico","cpc","regiao"
641,"UNIVERSIDADE LA SALLE","RS","Privada sem fins lucrativos",3.324138358,"CPC 4","Sul"
40,"UNIVERSIDADE DO ESTADO DA BAHIA","BA","Pública Estadual",3.654199022,"CPC 4","Nordeste"
221,"UNIVERSIDADE CRUZEIRO DO SUL","SP","Privada com fins lucrativos",2.669953092,"CPC 3","Sudeste"
40,"UNIVERSIDADE DO ESTADO DA BAHIA","BA","Pública Estadual",3.068528812,"CPC 4","Nordeste"
338,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS","MG","Privada sem fins lucrativos",3.675648379,"CPC 4","Sudeste"
40,"UNIVERSIDADE DO ESTADO DA BAHIA","BA","Pública Estadual",2.701336246,"CPC 3","Nordeste"
40,"UNIVERSIDADE DO ESTADO DA BAHIA","BA","Pública Estadual",2.837610476,"CPC 3","Nordeste"
40,"UNIVERSIDADE DO ESTADO DA BAHIA","BA","Pública Estadual",3.298777778,"CPC 4","Nordeste"
40,"UNIVERSIDADE DO ESTADO DA BAHIA","BA","Pública Estadual",3.381045295,"CPC 4","Nordeste"
40,"UNIVERSIDADE DO ESTADO DA BAHIA","BA","Pública Estadual",3.131053198,"CPC 4","Nordeste"
338,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS","MG","Privada sem fins lucrativos",1.678414257,"CPC 2","Sudeste"
9,"UNIVERSIDADE ESTADUAL DE LONDRINA","PR","Pública Estadual",3.51175116,"CPC 4","Sul"
9,"UNIVERSIDADE ESTADUAL DE LONDRINA","PR","Pública Estadual",3.272518739,"CPC 4","Sul"
163,"UNIVERSIDADE ESTÁCIO DE SÁ","RJ","Privada com fins lucrativos",2.558060031,"CPC 3","Sudeste"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",3.114536142,"CPC 4","Sul"
81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","SC","Privada sem fins lucrativos",2.9609906,"CPC 4","Sul"
40,"UNIVERSIDADE DO ESTADO DA BAHIA","BA","Pública Estadual",3.250409043,"CPC 4","Nordeste"
167,"UNIVERSIDADE METODISTA DE SÃO PAULO","SP","Privada sem fins lucrativos",2.438893343,"CPC 3","Sudeste"
167,"UNIVERSIDADE METODISTA DE SÃO PAULO","SP","Privada sem fins lucrativos",2.393071876,"CPC 3","Sudeste"
167,"UNIVERSIDADE METODISTA DE SÃO PAULO","SP","Privada sem fins lucrativos",2.167052735,"CPC 3","Sudeste"
167,"UNIVERSIDADE METODISTA DE SÃO PAULO","SP","Privada sem fins lucrativos",2.435736224,"CPC 3","Sudeste"
1036,"UNIVERSIDADE DO ESTADO DE MINAS GERAIS","MG","Pública Estadual",2.052025962,"CPC 3","Sudeste"
472,"UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY","RJ","Privada com fins lucrativos",3.170612431,"CPC 4","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",NA,"Sem Conceito","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.429597239,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.37341109,"CPC 3","Sudeste"
367,"UNIVERSIDADE ESTADUAL DE MONTES CLAROS","MG","Pública Estadual",1.856697201,"CPC 2","Sudeste"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",2.865650461,"CPC 3","Sudeste"
663,"UNIVERSIDADE SALGADO DE OLIVEIRA","BA","Privada sem fins lucrativos",1.931873563,"CPC 2","Nordeste"
47,"UNIVERSIDADE ESTADUAL DE GOIÁS","GO","Pública Estadual",2.044878807,"CPC 3","Centro-Oeste"
47,"UNIVERSIDADE ESTADUAL DE GOIÁS","GO","Pública Estadual",2.491526638,"CPC 3","Centro-Oeste"
338,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS","MG","Privada sem fins lucrativos",2.776794683,"CPC 3","Sudeste"
338,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS","MG","Privada sem fins lucrativos",2.850095345,"CPC 3","Sudeste"
165,"UNIVERSIDADE VEIGA DE ALMEIDA","RJ","Privada com fins lucrativos",2.645706913,"CPC 3","Sudeste"
47,"UNIVERSIDADE ESTADUAL DE GOIÁS","GO","Pública Estadual",3.043170671,"CPC 4","Centro-Oeste"
466,"UNIVERSIDADE ANHEMBI MORUMBI","SP","Privada com fins lucrativos",3.649559673,"CPC 4","Sudeste"
466,"UNIVERSIDADE ANHEMBI MORUMBI","SP","Privada com fins lucrativos",2.741847439,"CPC 3","Sudeste"
591,"UNIVERSIDADE FEDERAL DE SÃO PAULO","SP","Pública Federal",3.526918323,"CPC 4","Sudeste"
47,"UNIVERSIDADE ESTADUAL DE GOIÁS","GO","Pública Estadual",2.843215757,"CPC 3","Centro-Oeste"
1036,"UNIVERSIDADE DO ESTADO DE MINAS GERAIS","MG","Pública Estadual",2.855508109,"CPC 3","Sudeste"
375,"UNIVERSIDADE SANTO AMARO","SP","Privada sem fins lucrativos",2.639565681,"CPC 3","Sudeste"
3336,"UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL","RS","Pública Estadual",3.666800916,"CPC 4","Sul"
3,"UNIVERSIDADE FEDERAL DE SERGIPE","SE","Pública Federal",2.797579557,"CPC 3","Nordeste"
3,"UNIVERSIDADE FEDERAL DE SERGIPE","SE","Pública Federal",2.577583227,"CPC 3","Nordeste"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",2.016060411,"CPC 3","Sul"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",3.151122331,"CPC 4","Sul"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",2.519622304,"CPC 3","Sul"
203,"UNIVERSIDADE SÃO JUDAS TADEU","SP","Privada com fins lucrativos",3.34776908,"CPC 4","Sudeste"
203,"UNIVERSIDADE SÃO JUDAS TADEU","SP","Privada com fins lucrativos",3.070480802,"CPC 4","Sudeste"
203,"UNIVERSIDADE SÃO JUDAS TADEU","SP","Privada com fins lucrativos",3.439122916,"CPC 4","Sudeste"
203,"UNIVERSIDADE SÃO JUDAS TADEU","SP","Privada com fins lucrativos",3.565878056,"CPC 4","Sudeste"
1028,"UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL","MS","Pública Estadual",2.082443598,"CPC 3","Centro-Oeste"
295,"UNIVERSIDADE DE SANTA CRUZ DO SUL","RS","Privada sem fins lucrativos",2.848785667,"CPC 3","Sul"
14,"UNIVERSIDADE DO VALE DO RIO DOS SINOS","RS","Privada sem fins lucrativos",3.318022744,"CPC 4","Sul"
14,"UNIVERSIDADE DO VALE DO RIO DOS SINOS","RS","Privada sem fins lucrativos",3.262974669,"CPC 4","Sul"
14,"UNIVERSIDADE DO VALE DO RIO DOS SINOS","RS","Privada sem fins lucrativos",3.531702258,"CPC 4","Sul"
574,"UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO","RJ","Pública Federal",3.493456483,"CPC 4","Sudeste"
780,"UNIVERSIDADE DE CUIABÁ","MT","Privada com fins lucrativos",2.065731858,"CPC 3","Centro-Oeste"
574,"UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO","RJ","Pública Federal",2.818032838,"CPC 3","Sudeste"
409,"UNIVERSIDADE DE PERNAMBUCO","PE","Pública Estadual",2.713835457,"CPC 3","Nordeste"
7,"UNIVERSIDADE FEDERAL DE SÃO CARLOS","SP","Pública Federal",2.882783158,"CPC 3","Sudeste"
719,"UNIVERSIDADE DO ESTADO DE MATO GROSSO","MT","Pública Estadual",2.615689892,"CPC 3","Centro-Oeste"
581,"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL","RS","Pública Federal",3.547802682,"CPC 4","Sul"
581,"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL","RS","Pública Federal",3.673108983,"CPC 4","Sul"
472,"UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY","RJ","Privada com fins lucrativos",3.007172672,"CPC 4","Sudeste"
1036,"UNIVERSIDADE DO ESTADO DE MINAS GERAIS","MG","Pública Estadual",2.091468907,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",3.02228098,"CPC 4","Sudeste"
953,"UNIVERSIDADE METROPOLITANA DE SANTOS","SP","Privada sem fins lucrativos",2.382106672,"CPC 3","Sudeste"
953,"UNIVERSIDADE METROPOLITANA DE SANTOS","SP","Privada sem fins lucrativos",2.114289509,"CPC 3","Sudeste"
574,"UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO","RJ","Pública Federal",2.962009567,"CPC 4","Sudeste"
338,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS","MG","Privada sem fins lucrativos",2.878045271,"CPC 3","Sudeste"
319,"UNIVERSIDADE BRASIL","SP","Privada sem fins lucrativos",2.153683825,"CPC 3","Sudeste"
319,"UNIVERSIDADE BRASIL","SP","Privada sem fins lucrativos",2.110311527,"CPC 3","Sudeste"
458,"UNIVERSIDADE IBIRAPUERA","SP","Privada sem fins lucrativos",2.347715759,"CPC 3","Sudeste"
458,"UNIVERSIDADE IBIRAPUERA","SP","Privada sem fins lucrativos",3.328465041,"CPC 4","Sudeste"
458,"UNIVERSIDADE IBIRAPUERA","SP","Privada sem fins lucrativos",2.521051531,"CPC 3","Sudeste"
458,"UNIVERSIDADE IBIRAPUERA","SP","Privada sem fins lucrativos",2.154367326,"CPC 3","Sudeste"
385,"UNIVERSIDADE SALVADOR","BA","Privada com fins lucrativos",3.672781876,"CPC 4","Nordeste"
385,"UNIVERSIDADE SALVADOR","BA","Privada com fins lucrativos",2.720340667,"CPC 3","Nordeste"
385,"UNIVERSIDADE SALVADOR","BA","Privada com fins lucrativos",2.932418381,"CPC 3","Nordeste"
1036,"UNIVERSIDADE DO ESTADO DE MINAS GERAIS","MG","Pública Estadual",2.761836694,"CPC 3","Sudeste"
671,"UNIVERSIDADE ANHANGUERA","MS","Privada com fins lucrativos",2.202069127,"CPC 3","Centro-Oeste"
641,"UNIVERSIDADE LA SALLE","RS","Privada sem fins lucrativos",3.055642523,"CPC 4","Sul"
385,"UNIVERSIDADE SALVADOR","BA","Privada com fins lucrativos",3.345072723,"CPC 4","Nordeste"
385,"UNIVERSIDADE SALVADOR","BA","Privada com fins lucrativos",2.97101942,"CPC 4","Nordeste"
163,"UNIVERSIDADE ESTÁCIO DE SÁ","RJ","Privada com fins lucrativos",NA,"Sem Conceito","Sudeste"
167,"UNIVERSIDADE METODISTA DE SÃO PAULO","SP","Privada sem fins lucrativos",1.894683452,"CPC 2","Sudeste"
167,"UNIVERSIDADE METODISTA DE SÃO PAULO","SP","Privada sem fins lucrativos",2.360946208,"CPC 3","Sudeste"
385,"UNIVERSIDADE SALVADOR","BA","Privada com fins lucrativos",3.026850544,"CPC 4","Nordeste"
163,"UNIVERSIDADE ESTÁCIO DE SÁ","RJ","Privada com fins lucrativos",2.141801272,"CPC 3","Sudeste"
521,"UNIVERSIDADE DE MOGI DAS CRUZES","SP","Privada com fins lucrativos",2.448098084,"CPC 3","Sudeste"
521,"UNIVERSIDADE DE MOGI DAS CRUZES","SP","Privada com fins lucrativos",2.621847893,"CPC 3","Sudeste"
385,"UNIVERSIDADE SALVADOR","BA","Privada com fins lucrativos",3.338313803,"CPC 4","Nordeste"
718,"UNIVERSIDADE POTIGUAR","RN","Privada com fins lucrativos",2.256477384,"CPC 3","Nordeste"
670,"UNIVERSIDADE SÃO FRANCISCO","SP","Privada sem fins lucrativos",2.277316389,"CPC 3","Sudeste"
670,"UNIVERSIDADE SÃO FRANCISCO","SP","Privada sem fins lucrativos",2.542677071,"CPC 3","Sudeste"
670,"UNIVERSIDADE SÃO FRANCISCO","SP","Privada sem fins lucrativos",2.486175383,"CPC 3","Sudeste"
718,"UNIVERSIDADE POTIGUAR","RN","Privada com fins lucrativos",2.842962138,"CPC 3","Nordeste"
298,"UNIVERSIDADE PITÁGORAS UNOPAR","PR","Privada com fins lucrativos",2.369874581,"CPC 3","Sul"
298,"UNIVERSIDADE PITÁGORAS UNOPAR","PR","Privada com fins lucrativos",2.18788322,"CPC 3","Sul"
298,"UNIVERSIDADE PITÁGORAS UNOPAR","PR","Privada com fins lucrativos",2.369513339,"CPC 3","Sul"
671,"UNIVERSIDADE ANHANGUERA","MS","Privada com fins lucrativos",2.674852493,"CPC 3","Centro-Oeste"
13,"UNIVERSIDADE DE CAXIAS DO SUL","RS","Privada sem fins lucrativos",NA,"Sem Conceito","Sul"
13,"UNIVERSIDADE DE CAXIAS DO SUL","RS","Privada sem fins lucrativos",2.627189541,"CPC 3","Sul"
150,"UNIVERSIDADE DE SOROCABA","SP","Privada sem fins lucrativos",NA,"Sem Conceito","Sudeste"
466,"UNIVERSIDADE ANHEMBI MORUMBI","SP","Privada com fins lucrativos",3.600085538,"CPC 4","Sudeste"
466,"UNIVERSIDADE ANHEMBI MORUMBI","SP","Privada com fins lucrativos",3.124693073,"CPC 4","Sudeste"
163,"UNIVERSIDADE ESTÁCIO DE SÁ","RJ","Privada com fins lucrativos",3.090949064,"CPC 4","Sudeste"
466,"UNIVERSIDADE ANHEMBI MORUMBI","SP","Privada com fins lucrativos",3.4652027,"CPC 4","Sudeste"
823,"UNIVERSIDADE DO CEUMA - UNICEUMA","MA","Privada sem fins lucrativos",3.090900827,"CPC 4","Nordeste"
823,"UNIVERSIDADE DO CEUMA - UNICEUMA","MA","Privada sem fins lucrativos",2.719819183,"CPC 3","Nordeste"
150,"UNIVERSIDADE DE SOROCABA","SP","Privada sem fins lucrativos",3.134318497,"CPC 4","Sudeste"
398,"UNIVERSIDADE TIRADENTES","SE","Privada com fins lucrativos",2.503756513,"CPC 3","Nordeste"
5077,"UNIVERSIDADE ESTADUAL DE RORAIMA","RR","Pública Estadual",2.426028246,"CPC 3","Norte"
5077,"UNIVERSIDADE ESTADUAL DE RORAIMA","RR","Pública Estadual",3.337807377,"CPC 4","Norte"
5077,"UNIVERSIDADE ESTADUAL DE RORAIMA","RR","Pública Estadual",1.540365659,"CPC 2","Norte"
398,"UNIVERSIDADE TIRADENTES","SE","Privada com fins lucrativos",2.633961543,"CPC 3","Nordeste"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",2.471960984,"CPC 3","Sul"
579,"UNIVERSIDADE FEDERAL DA PARAÍBA","PB","Pública Federal",2.481902285,"CPC 3","Nordeste"
579,"UNIVERSIDADE FEDERAL DA PARAÍBA","PB","Pública Federal",2.506267722,"CPC 3","Nordeste"
18506,"UNIVERSIDADE FEDERAL DO OESTE DA BAHIA","BA","Pública Federal",2.928926924,"CPC 3","Nordeste"
466,"UNIVERSIDADE ANHEMBI MORUMBI","SP","Privada com fins lucrativos",NA,"Sem Conceito","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.055852705,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.603207169,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.251663329,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.32769901,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",1.556922843,"CPC 2","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.772573793,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.101095293,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.325552524,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",NA,"Sem Conceito","Sudeste"
521,"UNIVERSIDADE DE MOGI DAS CRUZES","SP","Privada com fins lucrativos",2.489407946,"CPC 3","Sudeste"
143,"UNIVERSIDADE DE UBERABA","MG","Privada sem fins lucrativos",2.440739715,"CPC 3","Sudeste"
583,"UNIVERSIDADE FEDERAL DO CEARÁ","CE","Pública Federal",2.699781931,"CPC 3","Nordeste"
583,"UNIVERSIDADE FEDERAL DO CEARÁ","CE","Pública Federal",3.201270726,"CPC 4","Nordeste"
18759,"UNIVERSIDADE FEDERAL DO CARIRI","CE","Pública Federal",3.108337452,"CPC 4","Nordeste"
3,"UNIVERSIDADE FEDERAL DE SERGIPE","SE","Pública Federal",2.656981056,"CPC 3","Nordeste"
3,"UNIVERSIDADE FEDERAL DE SERGIPE","SE","Pública Federal",2.845853017,"CPC 3","Nordeste"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",2.222692537,"CPC 3","Sul"
1041,"UNIVERSIDADE DO VALE DO TAQUARI","RS","Privada sem fins lucrativos",3.676580285,"CPC 4","Sul"
47,"UNIVERSIDADE ESTADUAL DE GOIÁS","GO","Pública Estadual",3.082547752,"CPC 4","Centro-Oeste"
47,"UNIVERSIDADE ESTADUAL DE GOIÁS","GO","Pública Estadual",2.511251807,"CPC 3","Centro-Oeste"
12,"UNIVERSIDADE FEDERAL DO RIO GRANDE","RS","Pública Federal",2.16077534,"CPC 3","Sul"
47,"UNIVERSIDADE ESTADUAL DE GOIÁS","GO","Pública Estadual",2.730939514,"CPC 3","Centro-Oeste"
5,"UNIVERSIDADE FEDERAL DO PIAUÍ","PI","Pública Federal",2.51228465,"CPC 3","Nordeste"
143,"UNIVERSIDADE DE UBERABA","MG","Privada sem fins lucrativos",NA,"Sem Conceito","Sudeste"
5,"UNIVERSIDADE FEDERAL DO PIAUÍ","PI","Pública Federal",2.097656093,"CPC 3","Nordeste"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",2.529473549,"CPC 3","Sul"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",2.666800327,"CPC 3","Sul"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",3.722922074,"CPC 4","Sul"
10,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ","PR","Privada sem fins lucrativos",2.600507569,"CPC 3","Sul"
71,"UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE","RN","Pública Estadual",2.728667664,"CPC 3","Nordeste"
47,"UNIVERSIDADE ESTADUAL DE GOIÁS","GO","Pública Estadual",2.531778612,"CPC 3","Centro-Oeste"
398,"UNIVERSIDADE TIRADENTES","SE","Privada com fins lucrativos",2.727546439,"CPC 3","Nordeste"
398,"UNIVERSIDADE TIRADENTES","SE","Privada com fins lucrativos",3.736113476,"CPC 4","Nordeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.523803453,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.362989154,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.563573342,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.526827469,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.650872429,"CPC 3","Sudeste"
472,"UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY","RJ","Privada com fins lucrativos",3.377376478,"CPC 4","Sudeste"
472,"UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY","RJ","Privada com fins lucrativos",3.26084712,"CPC 4","Sudeste"
417,"UNIVERSIDADE CIDADE DE SÃO PAULO","SP","Privada com fins lucrativos",3.174895114,"CPC 4","Sudeste"
4503,"UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA","BA","Pública Federal",3.794955907,"CPC 4","Nordeste"
466,"UNIVERSIDADE ANHEMBI MORUMBI","SP","Privada com fins lucrativos",3.106933075,"CPC 4","Sudeste"
466,"UNIVERSIDADE ANHEMBI MORUMBI","SP","Privada com fins lucrativos",2.657961591,"CPC 3","Sudeste"
466,"UNIVERSIDADE ANHEMBI MORUMBI","SP","Privada com fins lucrativos",3.011614119,"CPC 4","Sudeste"
417,"UNIVERSIDADE CIDADE DE SÃO PAULO","SP","Privada com fins lucrativos",2.928082278,"CPC 3","Sudeste"
596,"UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI","MG","Pública Federal",2.409873076,"CPC 3","Sudeste"
596,"UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI","MG","Pública Federal",3.147314454,"CPC 4","Sudeste"
596,"UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI","MG","Pública Federal",3.006238068,"CPC 4","Sudeste"
596,"UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI","MG","Pública Federal",3.099109185,"CPC 4","Sudeste"
596,"UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI","MG","Pública Federal",2.82794035,"CPC 3","Sudeste"
580,"UNIVERSIDADE FEDERAL DE PERNAMBUCO","PE","Pública Federal",3.173750147,"CPC 4","Nordeste"
580,"UNIVERSIDADE FEDERAL DE PERNAMBUCO","PE","Pública Federal",2.878766482,"CPC 3","Nordeste"
789,"UNIVERSIDADE FEDERAL DE RORAIMA","RR","Pública Federal",3.276658334,"CPC 4","Norte"
580,"UNIVERSIDADE FEDERAL DE PERNAMBUCO","PE","Pública Federal",3.050628811,"CPC 4","Nordeste"
221,"UNIVERSIDADE CRUZEIRO DO SUL","SP","Privada com fins lucrativos",2.635389548,"CPC 3","Sudeste"
27,"UNIVERSIDADE VALE DO RIO VERDE","MG","Privada sem fins lucrativos",2.434152104,"CPC 3","Sudeste"
528,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO","RJ","Privada sem fins lucrativos",2.606655894,"CPC 3","Sudeste"
528,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO","RJ","Privada sem fins lucrativos",2.19037338,"CPC 3","Sudeste"
789,"UNIVERSIDADE FEDERAL DE RORAIMA","RR","Pública Federal",2.862758346,"CPC 3","Norte"
4,"UNIVERSIDADE FEDERAL DO AMAZONAS","AM","Pública Federal",2.204555066,"CPC 3","Norte"
587,"UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO","PE","Pública Federal",2.099275505,"CPC 3","Nordeste"
577,"UNIVERSIDADE FEDERAL DE ALAGOAS","AL","Pública Federal",2.393150786,"CPC 3","Nordeste"
584,"UNIVERSIDADE FEDERAL DE GOIÁS","GO","Pública Federal",2.988610808,"CPC 4","Centro-Oeste"
577,"UNIVERSIDADE FEDERAL DE ALAGOAS","AL","Pública Federal",2.852769606,"CPC 3","Nordeste"
577,"UNIVERSIDADE FEDERAL DE ALAGOAS","AL","Pública Federal",2.850515134,"CPC 3","Nordeste"
577,"UNIVERSIDADE FEDERAL DE ALAGOAS","AL","Pública Federal",2.504273017,"CPC 3","Nordeste"
165,"UNIVERSIDADE VEIGA DE ALMEIDA","RJ","Privada com fins lucrativos",3.268726946,"CPC 4","Sudeste"
165,"UNIVERSIDADE VEIGA DE ALMEIDA","RJ","Privada com fins lucrativos",3.549669256,"CPC 4","Sudeste"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",2.497763505,"CPC 3","Sudeste"
481,"Universidade Universus Veritas Guarulhos","SP","Privada com fins lucrativos",2.67851994,"CPC 3","Sudeste"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",2.723213725,"CPC 3","Sudeste"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",2.879541943,"CPC 3","Sudeste"
571,"UNIVERSIDADE FEDERAL DO PARANÁ","PR","Pública Federal",2.656218046,"CPC 3","Sul"
5,"UNIVERSIDADE FEDERAL DO PIAUÍ","PI","Pública Federal",3.042967427,"CPC 4","Nordeste"
588,"UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ","PR","Pública Federal",3.252597643,"CPC 4","Sul"
823,"UNIVERSIDADE DO CEUMA - UNICEUMA","MA","Privada sem fins lucrativos",2.372793037,"CPC 3","Nordeste"
823,"UNIVERSIDADE DO CEUMA - UNICEUMA","MA","Privada sem fins lucrativos",3.006860528,"CPC 4","Nordeste"
641,"UNIVERSIDADE LA SALLE","RS","Privada sem fins lucrativos",2.91041877,"CPC 3","Sul"
521,"UNIVERSIDADE DE MOGI DAS CRUZES","SP","Privada com fins lucrativos",3.259361018,"CPC 4","Sudeste"
521,"UNIVERSIDADE DE MOGI DAS CRUZES","SP","Privada com fins lucrativos",2.93049801,"CPC 3","Sudeste"
167,"UNIVERSIDADE METODISTA DE SÃO PAULO","SP","Privada sem fins lucrativos",2.822980007,"CPC 3","Sudeste"
521,"UNIVERSIDADE DE MOGI DAS CRUZES","SP","Privada com fins lucrativos",3.09537909,"CPC 4","Sudeste"
295,"UNIVERSIDADE DE SANTA CRUZ DO SUL","RS","Privada sem fins lucrativos",2.941439056,"CPC 3","Sul"
437,"UNIVERSIDADE PARANAENSE","PR","Privada sem fins lucrativos",2.061620413,"CPC 3","Sul"
437,"UNIVERSIDADE PARANAENSE","PR","Privada sem fins lucrativos",1.350722868,"CPC 2","Sul"
437,"UNIVERSIDADE PARANAENSE","PR","Privada sem fins lucrativos",2.759355333,"CPC 3","Sul"
546,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO","SP","Privada sem fins lucrativos",2.423451141,"CPC 3","Sudeste"
14,"UNIVERSIDADE DO VALE DO RIO DOS SINOS","RS","Privada sem fins lucrativos",3.006397235,"CPC 4","Sul"
14,"UNIVERSIDADE DO VALE DO RIO DOS SINOS","RS","Privada sem fins lucrativos",3.01197018,"CPC 4","Sul"
437,"UNIVERSIDADE PARANAENSE","PR","Privada sem fins lucrativos",2.641955622,"CPC 3","Sul"
521,"UNIVERSIDADE DE MOGI DAS CRUZES","SP","Privada com fins lucrativos",3.398782918,"CPC 4","Sudeste"
521,"UNIVERSIDADE DE MOGI DAS CRUZES","SP","Privada com fins lucrativos",2.285760516,"CPC 3","Sudeste"
466,"UNIVERSIDADE ANHEMBI MORUMBI","SP","Privada com fins lucrativos",3.29985925,"CPC 4","Sudeste"
17,"UNIVERSIDADE FEDERAL DE UBERLÂNDIA","MG","Pública Federal",2.621864245,"CPC 3","Sudeste"
163,"UNIVERSIDADE ESTÁCIO DE SÁ","RJ","Privada com fins lucrativos",2.639829869,"CPC 3","Sudeste"
163,"UNIVERSIDADE ESTÁCIO DE SÁ","RJ","Privada com fins lucrativos",2.420908342,"CPC 3","Sudeste"
163,"UNIVERSIDADE ESTÁCIO DE SÁ","RJ","Privada com fins lucrativos",2.664879698,"CPC 3","Sudeste"
17,"UNIVERSIDADE FEDERAL DE UBERLÂNDIA","MG","Pública Federal",3.097523992,"CPC 4","Sudeste"
17,"UNIVERSIDADE FEDERAL DE UBERLÂNDIA","MG","Pública Federal",3.187142784,"CPC 4","Sudeste"
338,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS","MG","Privada sem fins lucrativos",2.922057036,"CPC 3","Sudeste"
18,"UNIVERSIDADE CATÓLICA DE PELOTAS","RS","Privada sem fins lucrativos",2.150145371,"CPC 3","Sul"
605,"UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL","SP","Pública Municipal",1.849324745,"CPC 2","Sudeste"
